tconst,primaryName
tt0084818,Florin Piersic
tt0084818,Doru Năstase
tt0084821,Teresa Stratas
tt0084821,Plácido Domingo
tt0084821,Cornell MacNeil
tt0084821,Allan Monk
tt0084821,Pina Cei
tt0084821,Richard Oneto
tt0084821,Renato Cestiè
tt0084821,Franco Zeffirelli
tt0084823,Bozidar Alic
tt0084823,Franjo Majetic
tt0084823,Ivo Gregurević
tt0084823,Djordje Rapajic
tt0084823,Tomislav Gotovac
tt0084823,Tomislav Lipljin
tt0084823,Nina Erak
tt0084823,Mladen Crnobrnja
tt0084823,Sabrija Biser
tt0084823,Zoran Tadic
tt0084824,Philippe Deplanche
tt0084824,Lisa Lyon
tt0084824,Claude Dereppe
tt0084824,Diogo Dória
tt0084824,Raúl Ruiz
tt0084825,Peter Jason
tt0084825,Chris Graver
tt0084825,David Carradine
tt0084825,Carrie Snodgress
tt0084825,Steve Railsback
tt0084825,Jillian Kesner
tt0084825,Dan Pastorini
tt0084825,Tim Rossovich
tt0084825,Paul Bartel
tt0084825,Gary Graver
tt0084826,Richard Harris
tt0084826,Michael Beck
tt0084826,Ana De Sade
tt0084826,Vaughn Armstrong
tt0084826,Anne Seymour
tt0084826,Buck Taylor
tt0084826,Lautaro Murúa
tt0084826,Simón Andreu
tt0084826,Roger Cudney
tt0084826,Jerry Gatlin
tt0084826,John Hough
tt0084827,Jeff Bridges
tt0084827,Jeff Bridges
tt0084827,Bruce Boxleitner
tt0084827,Bruce Boxleitner
tt0084827,David Warner
tt0084827,David Warner
tt0084827,David Warner
tt0084827,Cindy Morgan
tt0084827,Cindy Morgan
tt0084827,Barnard Hughes
tt0084827,Barnard Hughes
tt0084827,Dan Shor
tt0084827,Dan Shor
tt0084827,Peter Jurasik
tt0084827,Craig Chudy
tt0084827,Vince Deadrick Jr.
tt0084827,Steven Lisberger
tt0084829,Isabelle Huppert
tt0084829,Jacques Spiesser
tt0084829,Jeanne Moreau
tt0084829,Jean-Pierre Cassel
tt0084829,Daniel Olbrychski
tt0084829,Isao Yamagata
tt0084829,Jean-Paul Roussillon
tt0084829,Roland Bertin
tt0084829,Lisette Malidor
tt0084829,Craig Stevens
tt0084829,Joseph Losey
tt0084837,Marjeta Gregorac
tt0084837,Janez Hocevar
tt0084837,Jane Kavcic
tt0084839,Vesa-Matti Loiri
tt0084839,Eija Ahvo
tt0084839,Yrjö Järvinen
tt0084839,Harri Tirkkonen
tt0084839,Ahti Kuoppala
tt0084839,Valde Pitkänen
tt0084839,Yrjö Kallionpää
tt0084839,Juha Muje
tt0084839,Olavi Ahonen
tt0084839,Topi Reinikka
tt0084839,Jaakko Pakkasvirta
tt0084840,Smita Patil
tt0084840,Girish Karnad
tt0084840,Shrikant Moghe
tt0084840,Ashalata Wabgaonkar
tt0084840,Daya Dongre
tt0084840,Jabbar Patel
tt0084841,Pierre Richard
tt0084841,Jean Carmet
tt0084841,Julien Guiomar
tt0084841,Sylvie Joly
tt0084841,Danielle Minazzoli
tt0084841,Hélène Surgère
tt0084841,Fanny Bastien
tt0084841,Bernard Guillou
tt0084843,Dominique Sanda
tt0084843,Danielle Darrieux
tt0084843,Richard Berry
tt0084843,Michel Piccoli
tt0084843,Fabienne Guyon
tt0084843,Anna Gaylor
tt0084843,Jean-François Stévenin
tt0084843,Jean-Louis Rolland
tt0084843,Georges Blaness
tt0084843,Jacques Demy
tt0084845,Vesa-Matti Loiri
tt0084845,Marjatta Raita
tt0084845,Spede Pasanen
tt0084845,Simo Salminen
tt0084845,Marita Nordberg
tt0084845,Tapio Hämäläinen
tt0084845,Elli Castrén
tt0084845,Pentti Siimes
tt0084845,Juhani Kumpulainen
tt0084845,Risto Aaltonen
tt0084845,Ere Kokkonen
tt0084846,Jerry Calà
tt0084846,Lando Buzzanca
tt0084846,Elvire Audray
tt0084846,Francesco Salvi
tt0084846,Franz Di Cioccio
tt0084846,Elsa Vazzoler
tt0084846,Alessandra Panelli
tt0084846,Renato Scarpa
tt0084846,Marco Risi
tt0084847,Anthony Quinn
tt0084847,Jorge Sanz
tt0084847,Paloma Gómez
tt0084847,Saturno Cerra
tt0084847,Alfred Lucchetti
tt0084847,Marisa de Leza
tt0084847,Eusebio Poncela
tt0084847,Concha Hidalgo
tt0084847,Luis Ciges
tt0084847,Antonio José Betancor
tt0084848,Michele Laurita
tt0084848,Chuck Connors
tt0084848,Sue Ane Langdon
tt0084848,Sonny Bono
tt0084848,John Carradine
tt0084848,Tiffany Bolling
tt0084849,Renée Soutendijk
tt0084849,Erik van 't Wout
tt0084849,Adriaan Olree
tt0084849,Derek de Lint
tt0084849,Peter Faber
tt0084849,Claire Wauthion
tt0084849,Claire Wauthion
tt0084849,Krijn ter Braak
tt0084849,Lettie Oosthoek
tt0084849,Siem Vroom
tt0084849,Nouchka van Brakel
tt0084850,Dmitriy Zolotukhin
tt0084850,Lyudmila Khityaeva
tt0084850,Irina Alfyorova
tt0084850,Dmitri Matveyev
tt0084850,Aleksey Zaytsev
tt0084850,Dmitriy Orlovskiy
tt0084850,Valeriy Nosik
tt0084850,Tatyana Chernopyatova
tt0084850,Andrey Martynov
tt0084850,Natalya Krachkovskaya
tt0084850,Gennadiy Vasilev
tt0084854,Klaus Kinski
tt0084854,Oliver Reed
tt0084854,Nicol Williamson
tt0084854,Sarah Miles
tt0084854,Sterling Hayden
tt0084854,Cornelia Sharpe
tt0084854,Susan George
tt0084854,Mike Gwilym
tt0084854,Paul Williamson
tt0084854,Piers Haggard
tt0084855,Paul Newman
tt0084855,Charlotte Rampling
tt0084855,Jack Warden
tt0084855,James Mason
tt0084855,Milo O'Shea
tt0084855,Lindsay Crouse
tt0084855,Edward Binns
tt0084855,Julie Bovasso
tt0084855,Roxanne Hart
tt0084855,Sidney Lumet
tt0084861,Season Hubley
tt0084861,Gary Swanson
tt0084861,Wings Hauser
tt0084861,Pepe Serna
tt0084861,Beverly Todd
tt0084861,Maurice Emanuel
tt0084861,Nina Blackwood
tt0084861,Sudana Bobatoon
tt0084861,Gary Sherman
tt0084865,Julie Andrews
tt0084865,James Garner
tt0084865,Robert Preston
tt0084865,Lesley Ann Warren
tt0084865,Alex Karras
tt0084865,John Rhys-Davies
tt0084865,Graham Stark
tt0084865,Peter Arne
tt0084865,Herb Tanney
tt0084865,Michael Robbins
tt0084865,Blake Edwards
tt0084866,Tom Alter
tt0084866,Birbal
tt0084866,Sanjay Dutt
tt0084866,Jagdeep
tt0084866,Shammi Kapoor
tt0084866,Viju Khote
tt0084866,Padmini Kolhapure
tt0084866,Dilip Kumar
tt0084866,Dilip Kumar
tt0084866,Subhash Ghai
tt0084867,Robert Forster
tt0084867,Fred Williamson
tt0084867,Richard Bright
tt0084867,Rutanya Alda
tt0084867,Don Blakely
tt0084867,Joseph Carberry
tt0084867,Willie Colón
tt0084867,Joe Spinell
tt0084867,Carol Lynley
tt0084867,Woody Strode
tt0084867,William Lustig
tt0084869,Laura Gemser
tt0084869,Laura Gemser
tt0084869,Gabriele Tinti
tt0084869,Franco Caracciolo
tt0084869,Lorraine De Selle
tt0084869,Jacques Stany
tt0084869,Leila Durante
tt0084869,Bruno Mattei
tt0084870,Diogo Dória
tt0084870,Teresa Madruga
tt0084870,Manoel de Oliveira
tt0084871,Lili Monori
tt0084871,Lili Monori
tt0084871,Miklós B. Székely
tt0084871,Miklós B. Székely
tt0084871,Mari Töröcsik
tt0084871,Mari Töröcsik
tt0084871,György Bánffy
tt0084871,József Horváth
tt0084871,Tibor Molnár
tt0084871,László Horváth
tt0084871,Ferenc Paláncz
tt0084871,József Tóth
tt0084871,Mária Bajcsay
tt0084871,Zsolt Kézdi-Kovács
tt0084873,Lyudmila Gurchenko
tt0084873,Oleg Basilashvili
tt0084873,Nikita Mikhalkov
tt0084873,Nonna Mordyukova
tt0084873,Mikhail Kononov
tt0084873,Anastasiya Voznesenskaya
tt0084873,Tatyana Dogileva
tt0084873,Olga Volkova
tt0084873,Aleksandr Shirvindt
tt0084873,Raisa Etush
tt0084873,Eldar Ryazanov
tt0084874,Antonio Ferrandis
tt0084874,Encarna Paso
tt0084874,José Bódalo
tt0084874,Agustín González
tt0084874,Marta Fernández Muro
tt0084874,Pedro Ruiz
tt0084874,José Luis Garci
tt0084876,Jon-Erik Hexum
tt0084876,Meeno Peluce
tt0084876,Suzanne Barnes
tt0084876,Ed Begley Jr.
tt0084876,Sam Chew Jr.
tt0084876,Lee de Broux
tt0084876,Peter Frechette
tt0084876,Will Kuluva
tt0084876,John McLiam
tt0084876,Winrich Kolbe
tt0084876,James D. Parriott
tt0084880,Lory Del Santo
tt0084880,Michela Miti
tt0084880,Riccardo Billi
tt0084880,Fabio Grossi
tt0084880,Victor Cavallo
tt0084880,Franco Bracardi
tt0084880,Giovanni Attanasio
tt0084880,Enio Drovandi
tt0084880,Nando Cicero
tt0084881,Makio Inoue
tt0084881,Makio Inoue
tt0084881,Kei Tomiyama
tt0084881,Kei Tomiyama
tt0084881,Yūjirō Ishihara
tt0084881,Shûichi Ikeda
tt0084881,Tarô Ishida
tt0084881,Eiko Masuyama
tt0084881,Hitoshi Takagi
tt0084881,Shûichirô Moriyama
tt0084881,Reiko Mutô
tt0084881,Hidekatsu Shibata
tt0084881,Tomoharu Katsumata
tt0084886,Anne Archer
tt0084886,Terry Jastrow
tt0084886,Noah Beery Jr.
tt0084886,Richard Farnsworth
tt0084886,Mary Kay Place
tt0084886,Josh Taylor
tt0084886,Ben Piazza
tt0084886,Jorge Cervera Jr.
tt0084886,Savannah Smith Boucher
tt0084886,Ivan Bonar
tt0084886,Ernest Day
tt0084887,Michael Beck
tt0084887,Annie McEnroe
tt0084887,James Wainwright
tt0084887,Bruno Lawrence
tt0084887,John Bach
tt0084887,Randy Powell
tt0084887,John Ratzenberger
tt0084887,Harley Cokeliss
tt0084893,Angela Punch McGregor
tt0084893,Arthur Dignam
tt0084893,Martin Vaughan
tt0084893,John Jarratt
tt0084893,Tony Barry
tt0084893,Tommy Lewis
tt0084893,Cecil Parkee
tt0084893,Igor Auzins
tt0084894,Jim Brown
tt0084897,Lena Stolze
tt0084897,Martin Benrath
tt0084897,Wulf Kessler
tt0084897,Ulrich Tukur
tt0084897,Werner Stocker
tt0084897,Anja Kruse
tt0084897,Ulf-Jürgen Wagner
tt0084897,Mechthild Reinders
tt0084897,Michael Verhoeven
tt0084898,Gaston Kaboré
tt0084899,Kristy McNichol
tt0084899,Christa Lang
tt0084899,Vernon Weddle
tt0084899,Jameson Parker
tt0084899,Karl Lewis Miller
tt0084899,Karrie Emerson
tt0084899,Helen Siff
tt0084899,Terrence Beasor
tt0084899,Samuel Fuller
tt0084901,Jan Nowicki
tt0084901,Andrzej Pieczynski
tt0084901,Dorota Pomykala
tt0084901,Leon Niemczyk
tt0084901,Karol Strasburger
tt0084901,Grazyna Szapolowska
tt0084901,Bozena Baranowska
tt0084901,Teresa Sawicka
tt0084901,Roman Baranowicz
tt0084901,Grazyna Trela
tt0084901,Sylwester Checinski
tt0084904,Lee Quiñones
tt0084904,Lady Pink
tt0084904,Fab 5 Freddy
tt0084904,Patti Astor
tt0084904,Glenn O'Brien
tt0084906,Juraj Kukura
tt0084906,Boy Gobert
tt0084906,Peter Kern
tt0084906,Nora Barner
tt0084906,Christine Kaufmann
tt0084906,Sunnyi Melles
tt0084906,Beatrice Richter
tt0084906,Eva Mattes
tt0084906,Dietrich Mattausch
tt0084906,Hermann Lause
tt0084906,Peter Zadek
tt0084913,Feng Shih
tt0084913,Pa Ko
tt0084913,Hsieh Wang
tt0084917,Robin Williams
tt0084917,Mary Beth Hurt
tt0084917,Glenn Close
tt0084917,John Lithgow
tt0084917,Hume Cronyn
tt0084917,Jessica Tandy
tt0084917,Swoosie Kurtz
tt0084917,James McCall
tt0084917,Peter Michael Goetz
tt0084917,George Ede
tt0084917,George Roy Hill
tt0084920,Sean Connery
tt0084920,George Grizzard
tt0084920,Robert Conrad
tt0084920,Katharine Ross
tt0084920,G.D. Spradlin
tt0084920,John Saxon
tt0084920,Henry Silva
tt0084920,Leslie Nielsen
tt0084920,Robert Webber
tt0084920,Rosalind Cash
tt0084920,Richard Brooks
tt0084921,Tien-Chi Cheng
tt0084921,Meng Lo
tt0084921,Michael Wai-Man Chan
tt0084921,Pei-Hsi Chen
tt0084921,Shen Chan
tt0084921,Cheh Chang
tt0084922,Lung Ti
tt0084922,Ping Wang
tt0084922,Ku Feng
tt0084922,Lai Wang
tt0084922,Tat-Wah Tso
tt0084922,Shen Chan
tt0084922,Shen Chan
tt0084922,Han Hsiang Li
tt0084923,Bozena Dykiel
tt0084923,Jerzy Michotek
tt0084923,Maria Gladkowska
tt0084923,Andrzej Golejewski
tt0084923,Krzysztof Kowalewski
tt0084923,Ferdynand Matysik
tt0084923,Jadwiga Skupnik
tt0084923,Zbigniew Buczkowski
tt0084923,Boleslaw Plotnicki
tt0084923,Andrzej Bielski
tt0084923,Roman Zaluski
tt0084924,Norman Chu
tt0084924,Damian Lau
tt0084924,Paul Chang Chung
tt0084924,Mang-Ha Cheng
tt0084924,Kwok-Choi Hon
tt0084924,Siu-Tung Ching
tt0084925,Alan Tam
tt0084925,Eric Tsang
tt0084925,David Chiang
tt0084925,Paul Che
tt0084925,Clifton Ko Chi-Sum
tt0084925,Liu Chia-Yung
tt0084925,Liu Chia-Yung
tt0084929,Sylvia Chang
tt0084929,Kent Cheng
tt0084929,Simon Yam
tt0084929,Po-Chih Leong
tt0084931,Luciano Pavarotti
tt0084931,Kathryn Harrold
tt0084931,Eddie Albert
tt0084931,Paola Borboni
tt0084931,James Hong
tt0084931,Beulah Quo
tt0084931,Norman Steinberg
tt0084931,Rod Colbin
tt0084931,Kathryn Fuller
tt0084931,Joseph Mascolo
tt0084931,Franklin J. Schaffner
tt0084934,Tarik Akan
tt0084934,Şerif Sezer
tt0084934,Halil Ergün
tt0084934,Meral Orhonsay
tt0084934,Necmettin Çobanoglu
tt0084934,Sevda Aktolga
tt0084934,Tuncay Akça
tt0084934,Hale Akinli
tt0084934,Serif Gören
tt0084935,Reb Brown
tt0084935,Corinne Cléry
tt0084935,John Steiner
tt0084935,Carole André
tt0084935,Luciano Pigozzi
tt0084935,Aytekin Akkaya
tt0084935,Luigina Rocchi
tt0084935,Sergio Nicolai
tt0084935,Antonio Margheriti
tt0084938,Michael McKean
tt0084938,Gary Friedkin
tt0084938,Rick Overton
tt0084938,Crystal Bernard
tt0084938,Ted McGinley
tt0084938,Saul Rubinek
tt0084938,Harry Dean Stanton
tt0084938,Pamela Reed
tt0084938,Garry Marshall
tt0084939,Sheng Fu
tt0084939,Sheng Fu
tt0084939,Adam Cheng
tt0084939,Adam Cheng
tt0084939,Kara Ying Hung Wai
tt0084939,Hou Hsiao
tt0084939,Liu Chia-Yung
tt0084939,Chia-Liang Liu
tt0084945,Scott Baio
tt0084945,Willie Aames
tt0084945,Robert Mandan
tt0084945,Felice Schachter
tt0084945,Scatman Crothers
tt0084945,Roger Bowen
tt0084945,Greg Bradford
tt0084945,Hilary Beane
tt0084945,Sue Ane Langdon
tt0084946,Werner Eichhorn
tt0084946,Rod Steiger
tt0084946,Marie-France Pisier
tt0084946,Flavio Bucci
tt0084946,Christoph Eichhorn
tt0084946,Hans Christian Blech
tt0084946,Alexander Radszun
tt0084946,Margot Hielscher
tt0084946,Gudrun Gabriel
tt0084946,Ann Zacharias
tt0084946,Hans W. Geissendörfer
tt0084951,Svetislav 'Bule' Goncić
tt0084951,Sonja Savic
tt0084951,Milan Puzic
tt0084951,Olivera Jezina
tt0084951,Sonja Knezevic
tt0084951,Dusan Janicijevic
tt0084951,Sima Janicijevic
tt0084951,Olivera Markovic
tt0084951,Slavko Stimac
tt0084951,Milos 'Misa' Radivojevic
tt0084953,Jerzy Binczycki
tt0084953,Jerzy Binczycki
tt0084953,Anna Dymna
tt0084953,Anna Dymna
tt0084953,Tomasz Stockinger
tt0084953,Bernard Ladysz
tt0084953,Artur Barcis
tt0084953,Andrzej Kopiczynski
tt0084953,Piotr Grabowski
tt0084953,Bozena Dykiel
tt0084953,Maria Homerska
tt0084953,Igor Smialowski
tt0084953,Jerzy Hoffman
tt0084955,Sam Hui
tt0084955,Karl Maka
tt0084955,Karl Maka
tt0084955,Sylvia Chang
tt0084955,Dean Shek
tt0084955,Hark Tsui
tt0084955,Sing Chen
tt0084955,Sing Chen
tt0084955,Kwok-Choi Hon
tt0084955,Eric Tsang
tt0084958,José Sacristán
tt0084958,Luis Escobar
tt0084958,Antonio Ozores
tt0084958,Antonio Garisa
tt0084958,Jenny Llada
tt0084958,Jenny Llada
tt0084958,Azucena Hernández
tt0084958,Alfonso del Real
tt0084958,Mari Carmen Prendes
tt0084958,Rafael Hernández
tt0084958,Antonio Gamero
tt0084958,Mariano Ozores
tt0084961,André Dupon
tt0084961,Brigitte Lahaie
tt0084961,Bernard Musson
tt0084961,Jean-Claude Dreyfus
tt0084961,Pierre Risch
tt0084961,Jean-Claude Roy
tt0084962,Simone Signoret
tt0084962,Philippe Noiret
tt0084962,Fanny Cottençon
tt0084962,Julie Jézéquel
tt0084962,Liliana Gerace
tt0084962,Gamil Ratib
tt0084962,Jean-Yves Chatelais
tt0084962,Jean Dautremay
tt0084962,Pierre Forget
tt0084962,Pierre Granier-Deferre
tt0084965,Federico Luppi
tt0084965,Soledad Silveyra
tt0084965,Ulises Dumont
tt0084965,Julio De Grazia
tt0084965,Arturo Maly
tt0084965,Elena Tasisto
tt0084965,Enrique Liporace
tt0084965,China Zorrilla
tt0084965,Mónica Galán
tt0084965,Carlos Ferreiro
tt0084965,Adolfo Aristarain
tt0085121,Charles Bronson
tt0085121,Lisa Eilbacher
tt0085121,Andrew Stevens
tt0085121,Gene Davis
tt0085121,Geoffrey Lewis
tt0085121,Wilford Brimley
tt0085121,Robert F. Lyons
tt0085121,Bert Williams
tt0085121,Ola Ray
tt0085121,J. Lee Thompson
tt0085123,Miguel Molina
tt0085123,Cristina Marsillach
tt0085123,Walter Vidarte
tt0085123,Saturno Cerra
tt0085123,Alfred Lucchetti
tt0085123,Fernando Sancho
tt0085123,Marisa de Leza
tt0085123,Concha Hidalgo
tt0085123,Antonio José Betancor
tt0085124,Mark Gregory
tt0085124,Fred Williamson
tt0085124,Vic Morrow
tt0085124,Christopher Connelly
tt0085124,Stefania Girolami Goodwin
tt0085124,Ennio Girolami
tt0085124,George Eastman
tt0085124,Joshua Sinclair
tt0085124,Elisabetta Dessy
tt0085124,Rocco Lerro
tt0085124,Enzo G. Castellari
tt0085125,Michael Sopkiw
tt0085125,Valentine Monnier
tt0085125,George Eastman
tt0085125,Anna Kanakis
tt0085125,Romano Puppo
tt0085125,Paolo Maria Scalondro
tt0085125,Edmund Purdom
tt0085125,Sergio Martino
tt0085127,Jackie Chan
tt0085127,Sammo Kam-Bo Hung
tt0085127,Biao Yuen
tt0085127,Dick Wei
tt0085127,Mars
tt0085127,Tai-Bo
tt0085127,Hoi-Sang Lee
tt0085127,Hoi-San Kwan
tt0085127,Wai Wong
tt0085127,Jackie Chan
tt0085128,Ramón Fernández
tt0085134,Gigi Sammarchi
tt0085134,Andrea Roncato
tt0085134,Simona Marchini
tt0085134,Gegia
tt0085134,Anna Kanakis
tt0085134,Patrizia Focardi
tt0085134,Clarita Gatto
tt0085134,Serena Grandi
tt0085134,Sergio Martino
tt0085137,Srividya
tt0085137,Suhasini
tt0085137,Bharat Gopy
tt0085137,Mammootty
tt0085137,Lalithasree
tt0085137,Thilakan
tt0085137,K.G. George
tt0085138,Bharat Bhushan
tt0085138,T.S. Nagabharana
tt0085138,G.V. Iyer
tt0085141,Catherine Deneuve
tt0085141,Philippe Noiret
tt0085141,Jean-François Balmer
tt0085141,Jacques François
tt0085141,Jean Benguigui
tt0085141,Joseph Momo
tt0085141,Vivian Reed
tt0085141,Pierre Michaël
tt0085141,Gordon Heath
tt0085141,Raymond Aquilon
tt0085141,Philippe de Broca
tt0085143,Fernando Esteso
tt0085143,Andrés Pajares
tt0085143,Antonio Ozores
tt0085143,Alfonso del Real
tt0085143,Jenny Llada
tt0085143,Beatriz Escudero
tt0085143,Adrián Ortega
tt0085143,Arévalo
tt0085143,José Lifante
tt0085143,Mariano Ozores
tt0085144,Kei Shu
tt0085144,Allen Fong
tt0085146,Martti Järvinen
tt0085146,Ahti Jokinen
tt0085146,Ahti Kuoppala
tt0085146,Pia Hattara
tt0085146,Kauko Helovirta
tt0085146,Raili Tiensuu
tt0085146,Maija-Liisa Peuhu
tt0085146,Veijo Pasanen
tt0085146,Taina Reponen
tt0085146,Edvin Laine
tt0085148,Lino Banfi
tt0085148,Jerry Calà
tt0085148,Mara Venier
tt0085148,Annie Belle
tt0085148,Franco Barbero
tt0085148,Tognella
tt0085148,Pino Ammendola
tt0085148,Enzo Andronico
tt0085148,Ennio Antonelli
tt0085148,Francesco Massaro
tt0085154,Tom Cruise
tt0085154,Lea Thompson
tt0085154,Craig T. Nelson
tt0085154,Charles Cioffi
tt0085154,Gary Graham
tt0085154,Paul Carafotes
tt0085154,Chris Penn
tt0085154,James A. Baffico
tt0085154,Mel Winkler
tt0085154,Michael Chapman
tt0085156,Lora Staley
tt0085156,Lora Staley
tt0085156,Claudia Udy
tt0085156,Claudia Udy
tt0085156,Page Fletcher
tt0085156,Page Fletcher
tt0085156,Michael Ironside
tt0085156,Larry Aubrey
tt0085156,Larry Aubrey
tt0085156,Michael Copeman
tt0085156,Michael Copeman
tt0085156,Bunty Webb
tt0085158,Philippe Noiret
tt0085158,Jean Rochefort
tt0085158,Françoise Fabian
tt0085158,Fanny Cottençon
tt0085158,Marie-France Pisier
tt0085158,Marie Dubois
tt0085158,Anna Karina
tt0085158,Jane Birkin
tt0085158,Tanya Lopert
tt0085158,Béatrice Agenin
tt0085158,Pierre Granier-Deferre
tt0085159,Tony Roberts
tt0085159,Tess Harper
tt0085159,Robert Joy
tt0085159,Candy Clark
tt0085159,John Beal
tt0085159,Leora Dana
tt0085159,John Harkins
tt0085159,Lori Loughlin
tt0085159,Meg Ryan
tt0085159,Neill Barry
tt0085159,Richard Fleischer
tt0085163,Jung Wang
tt0085163,Meng Lo
tt0085163,Michael Kiu Wai Miu
tt0085163,Pei-Hsi Chen
tt0085165,Rajinikanth
tt0085165,Hema Malini
tt0085165,Hema Malini
tt0085165,Reena Roy
tt0085165,Amitabh Bachchan
tt0085165,Madhavi
tt0085165,Prem Chopra
tt0085165,Danny Denzongpa
tt0085165,Pran Sikand
tt0085165,Madan Puri
tt0085165,Amrish Puri
tt0085165,Rama Rao Tatineni
tt0085167,Marilyn Chambers
tt0085167,Mary Woronov
tt0085167,Milt Kogan
tt0085167,Dan Jesse
tt0085167,Gerald Okamura
tt0085167,Randy West
tt0085167,Harry Townes
tt0085167,Myrl A. Schreibman
tt0085168,Robert Duvall
tt0085172,François Beukelaers
tt0085172,Warre Borgmans
tt0085172,Amid Chakir
tt0085172,Harry Cleven
tt0085172,Chantal Akerman
tt0085175,Alekos Alexandrakis
tt0085175,Angelos Antonopoulos
tt0085175,Kostas Kazakos
tt0085175,Vangelis Kazan
tt0085175,Petros Fyssoun
tt0085175,Manos Katrakis
tt0085175,Kostas Arzoglou
tt0085175,Anestis Vlahos
tt0085177,Heikki Salomaa
tt0085177,Tiina Bergström
tt0085177,Rea Mauranen
tt0085177,Elina Hurme
tt0085177,Kari Väänänen
tt0085177,Heidi Krohn
tt0085177,Aarre Karén
tt0085177,Marja-Leena Kouki
tt0085177,Janne Kuusi
tt0085178,Om Puri
tt0085178,Smita Patil
tt0085178,Amrish Puri
tt0085178,Shafi Inamdar
tt0085178,Achyut Potdar
tt0085178,Sadashiv Amrapurkar
tt0085178,Naseeruddin Shah
tt0085178,Govind Nihalani
tt0085179,Óscar Castro
tt0085179,Roberto Parada
tt0085179,Antonio Skármeta
tt0085179,Antonio Skármeta
tt0085179,Antonio Skármeta
tt0085180,Didier Baussy
tt0085180,François-Marie Banier
tt0085180,Robert Bresson
tt0085181,Federico Luppi
tt0085181,Julio De Grazia
tt0085181,Rodolfo Ranni
tt0085181,Haydée Padilla
tt0085181,Susú Pecoraro
tt0085181,Dora Prince
tt0085181,Margara Alonso
tt0085181,Mario Alarcón
tt0085181,Manuel Callau
tt0085181,Fernando Ayala
tt0085182,Marina Pierro
tt0085182,Michele Placido
tt0085182,Massimo Girotti
tt0085182,Laura Betti
tt0085182,Milena Vukotic
tt0085182,Philippe Lemaire
tt0085182,Philippe Taccini
tt0085182,Simonetta Stefanelli
tt0085182,Antonio Orlando
tt0085182,Walerian Borowczyk
tt0085183,Miles O'Keeffe
tt0085183,Sabrina Siani
tt0085183,Dakar
tt0085183,Laura Gemser
tt0085183,Edmund Purdom
tt0085183,Alessandra Vazzoler
tt0085183,Nello Pazzafini
tt0085183,Joe D'Amato
tt0085187,Miou-Miou
tt0085187,Roger Hanin
tt0085187,Eddy Mitchell
tt0085187,Rachid Ferrache
tt0085187,Dominique Lavanant
tt0085187,Charlotte de Turckheim
tt0085187,Renée Saint-Cyr
tt0085187,François Perrot
tt0085187,Georges Lautner
tt0085190,Michael York
tt0085190,Michael York
tt0085190,Jacques Penot
tt0085190,Macha Méril
tt0085190,Helen Hughes
tt0085190,Wolfgang Müller
tt0085190,Boris Bergman
tt0085190,Bernard Freyd
tt0085190,Dominique Frot
tt0085190,Jean Lescot
tt0085190,Robert Enrico
tt0085198,Franciszek Pieczka
tt0085198,Wojciech Pszoniak
tt0085198,Jan Szurmiej
tt0085198,Wojciech Standello
tt0085198,Liliana Komorowska
tt0085198,Szymon Szurmiej
tt0085198,Golda Tencer
tt0085198,Zofia Bajuk
tt0085198,Jerzy Kawalerowicz
tt0085200,Alfredo Landa
tt0085200,María Casanova
tt0085200,Manolo Codeso
tt0085200,Fernando Sancho
tt0085200,Ángel de Andrés
tt0085200,Alfonso del Real
tt0085200,José Bódalo
tt0085200,Antonio Garisa
tt0085200,Ismael Merlo
tt0085200,Mary Paz Pondal
tt0085200,Rafael Gil
tt0085204,David Argue
tt0085204,John Ley
tt0085204,Nicole Kidman
tt0085204,Bryan Marshall
tt0085204,Brian Trenchard-Smith
tt0085206,Corinne Corson
tt0085206,Jean-François Garreaud
tt0085206,Félix Marten
tt0085206,Luc Florian
tt0085206,Robert Duranton
tt0085206,Pierre Unia
tt0085208,Rosanna Arquette
tt0085208,Joanna Merlin
tt0085208,Jack Davidson
tt0085208,Leora Dana
tt0085208,Bill Raymond
tt0085208,Sam McMurray
tt0085208,Liane Curtis
tt0085208,John Sayles
tt0085210,Sean Penn
tt0085210,Reni Santoni
tt0085210,Jim Moody
tt0085210,Eric Gurry
tt0085210,Esai Morales
tt0085210,Ally Sheedy
tt0085210,Clancy Brown
tt0085210,John Zenda
tt0085210,Alan Ruck
tt0085210,Rick Rosenthal
tt0085211,Biao Yuen
tt0085211,Ching-Ying Lam
tt0085211,Sammo Kam-Bo Hung
